date,street_name,hour,day_of_week,day_number,is_weekend,is_peak_hour,probe_count,segment_count,average_speed_limit,average_frc,total_distance
2024-08-26,Sardar Patel Marg,20,Monday,0,0,1,48832,153,52.8758,1.8954,9624.01
2024-08-26,Sardar Patel Marg,21,Monday,0,0,0,46409,153,52.8758,1.8954,9624.01
2024-08-26,Sardar Patel Marg,22,Monday,0,0,0,36184,153,52.8758,1.8954,9624.01
2024-08-26,Sardar Patel Marg,23,Monday,0,0,0,27139,153,52.8758,1.8954,9624.01
2024-08-26,Noida Link Road,0,Monday,0,0,0,17278,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,1,Monday,0,0,0,10604,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,2,Monday,0,0,0,6899,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,3,Monday,0,0,0,5068,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,4,Monday,0,0,0,7142,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,5,Monday,0,0,0,10770,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,6,Monday,0,0,0,13623,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,7,Monday,0,0,1,15845,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,8,Monday,0,0,1,23645,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,9,Monday,0,0,1,32296,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,10,Monday,0,0,0,30955,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,11,Monday,0,0,0,34581,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,12,Monday,0,0,0,35747,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,13,Monday,0,0,0,35583,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,14,Monday,0,0,0,38003,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,15,Monday,0,0,0,38075,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,16,Monday,0,0,0,41461,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,17,Monday,0,0,1,45029,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,18,Monday,0,0,1,45363,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,19,Monday,0,0,1,40092,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,20,Monday,0,0,1,33164,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,21,Monday,0,0,0,30152,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,22,Monday,0,0,0,23966,114,51.8421,2.3947,6981.29
2024-08-26,Noida Link Road,23,Monday,0,0,0,17878,114,51.8421,2.3947,6981.29
2024-08-27,Mahatma Gandhi Marg,0,Tuesday,1,0,0,162495,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,1,Tuesday,1,0,0,140184,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,2,Tuesday,1,0,0,101065,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,3,Tuesday,1,0,0,95297,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,4,Tuesday,1,0,0,123363,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,5,Tuesday,1,0,0,156124,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,6,Tuesday,1,0,0,235163,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,7,Tuesday,1,0,1,371758,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,8,Tuesday,1,0,1,515166,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,9,Tuesday,1,0,1,556708,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,10,Tuesday,1,0,0,568898,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,11,Tuesday,1,0,0,531431,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,12,Tuesday,1,0,0,497631,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,13,Tuesday,1,0,0,495180,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,14,Tuesday,1,0,0,485932,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,15,Tuesday,1,0,0,473425,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,16,Tuesday,1,0,0,498199,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,17,Tuesday,1,0,1,476950,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,18,Tuesday,1,0,1,487128,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,19,Tuesday,1,0,1,465786,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,20,Tuesday,1,0,1,483906,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,21,Tuesday,1,0,0,453913,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,22,Tuesday,1,0,0,388214,1052,52.443,1.5722,62245.45
2024-08-27,Mahatma Gandhi Marg,23,Tuesday,1,0,0,281686,1052,52.443,1.5722,62245.45
2024-08-27,Mathura Road,0,Tuesday,1,0,0,59052,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,1,Tuesday,1,0,0,42708,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,2,Tuesday,1,0,0,30010,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,3,Tuesday,1,0,0,26693,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,4,Tuesday,1,0,0,37753,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,5,Tuesday,1,0,0,57938,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,6,Tuesday,1,0,0,77790,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,7,Tuesday,1,0,1,106546,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,8,Tuesday,1,0,1,172649,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,9,Tuesday,1,0,1,218572,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,10,Tuesday,1,0,0,228515,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,11,Tuesday,1,0,0,209809,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,12,Tuesday,1,0,0,197624,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,13,Tuesday,1,0,0,175272,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,14,Tuesday,1,0,0,182975,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,15,Tuesday,1,0,0,186179,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,16,Tuesday,1,0,0,193933,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,17,Tuesday,1,0,1,208188,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,18,Tuesday,1,0,1,203269,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,19,Tuesday,1,0,1,200536,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,20,Tuesday,1,0,1,191639,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,21,Tuesday,1,0,0,168449,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,22,Tuesday,1,0,0,140071,759,49.1331,1.9763,50900.63
2024-08-27,Mathura Road,23,Tuesday,1,0,0,106512,759,49.1331,1.9763,50900.63
2024-08-27,Outer Ring Road,0,Tuesday,1,0,0,103842,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,1,Tuesday,1,0,0,94086,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,2,Tuesday,1,0,0,65934,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,3,Tuesday,1,0,0,59020,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,4,Tuesday,1,0,0,63092,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,5,Tuesday,1,0,0,72235,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,6,Tuesday,1,0,0,107150,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,7,Tuesday,1,0,1,179523,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,8,Tuesday,1,0,1,283869,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,9,Tuesday,1,0,1,358982,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,10,Tuesday,1,0,0,363900,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,11,Tuesday,1,0,0,332823,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,12,Tuesday,1,0,0,306027,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,13,Tuesday,1,0,0,313285,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,14,Tuesday,1,0,0,301716,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,15,Tuesday,1,0,0,318539,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,16,Tuesday,1,0,0,356669,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,17,Tuesday,1,0,1,325705,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,18,Tuesday,1,0,1,304886,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,19,Tuesday,1,0,1,304809,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,20,Tuesday,1,0,1,314747,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,21,Tuesday,1,0,0,297772,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,22,Tuesday,1,0,0,238094,712,46.8048,2.4593,43347.7
2024-08-27,Outer Ring Road,23,Tuesday,1,0,0,186571,712,46.8048,2.4593,43347.7
2024-08-27,Aurobindo Marg,0,Tuesday,1,0,0,45651,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,1,Tuesday,1,0,0,36661,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,2,Tuesday,1,0,0,23714,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,3,Tuesday,1,0,0,18914,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,4,Tuesday,1,0,0,20757,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,5,Tuesday,1,0,0,31419,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,6,Tuesday,1,0,0,41233,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,7,Tuesday,1,0,1,81925,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,8,Tuesday,1,0,1,132180,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,9,Tuesday,1,0,1,167550,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,10,Tuesday,1,0,0,173656,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,11,Tuesday,1,0,0,154510,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,12,Tuesday,1,0,0,144956,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,13,Tuesday,1,0,0,150825,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,14,Tuesday,1,0,0,159020,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,15,Tuesday,1,0,0,161159,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,16,Tuesday,1,0,0,160914,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,17,Tuesday,1,0,1,149748,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,18,Tuesday,1,0,1,151735,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,19,Tuesday,1,0,1,151722,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,20,Tuesday,1,0,1,153616,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,21,Tuesday,1,0,0,135008,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,22,Tuesday,1,0,0,106648,378,49.709,1.8783,17962.91
2024-08-27,Aurobindo Marg,23,Tuesday,1,0,0,85449,378,49.709,1.8783,17962.91
2024-08-27,Mehrauli Badarpur Road,0,Tuesday,1,0,0,19342,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,1,Tuesday,1,0,0,15750,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,2,Tuesday,1,0,0,10493,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,3,Tuesday,1,0,0,7574,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,4,Tuesday,1,0,0,9393,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,5,Tuesday,1,0,0,8969,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,6,Tuesday,1,0,0,13275,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,7,Tuesday,1,0,1,22634,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,8,Tuesday,1,0,1,33878,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,9,Tuesday,1,0,1,46889,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,10,Tuesday,1,0,0,51713,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,11,Tuesday,1,0,0,50577,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,12,Tuesday,1,0,0,52490,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,13,Tuesday,1,0,0,53553,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,14,Tuesday,1,0,0,52609,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,15,Tuesday,1,0,0,53192,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,16,Tuesday,1,0,0,53063,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,17,Tuesday,1,0,1,51943,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,18,Tuesday,1,0,1,53021,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,19,Tuesday,1,0,1,54140,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,20,Tuesday,1,0,1,53396,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,21,Tuesday,1,0,0,52779,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,22,Tuesday,1,0,0,49123,370,49.5622,2.0081,24206.35
2024-08-27,Mehrauli Badarpur Road,23,Tuesday,1,0,0,35782,370,49.5622,2.0081,24206.35
2024-08-27,Barapullah Road,0,Tuesday,1,0,0,25208,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,1,Tuesday,1,0,0,19975,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,2,Tuesday,1,0,0,16619,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,3,Tuesday,1,0,0,13791,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,4,Tuesday,1,0,0,17691,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,5,Tuesday,1,0,0,22637,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,6,Tuesday,1,0,0,27335,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,7,Tuesday,1,0,1,48597,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,8,Tuesday,1,0,1,75472,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,9,Tuesday,1,0,1,86719,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,10,Tuesday,1,0,0,103466,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,11,Tuesday,1,0,0,106428,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,12,Tuesday,1,0,0,109876,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,13,Tuesday,1,0,0,101899,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,14,Tuesday,1,0,0,104069,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,15,Tuesday,1,0,0,117488,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,16,Tuesday,1,0,0,117727,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,17,Tuesday,1,0,1,122892,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,18,Tuesday,1,0,1,102383,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,19,Tuesday,1,0,1,100697,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,20,Tuesday,1,0,1,82501,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,21,Tuesday,1,0,0,65594,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,22,Tuesday,1,0,0,52781,218,45.2661,1.3761,16478.62
2024-08-27,Barapullah Road,23,Tuesday,1,0,0,40329,218,45.2661,1.3761,16478.62
2024-08-27,Vikas Marg,0,Tuesday,1,0,0,22783,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,1,Tuesday,1,0,0,17116,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,2,Tuesday,1,0,0,11773,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,3,Tuesday,1,0,0,10476,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,4,Tuesday,1,0,0,12750,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,5,Tuesday,1,0,0,22902,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,6,Tuesday,1,0,0,26275,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,7,Tuesday,1,0,1,28591,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,8,Tuesday,1,0,1,42371,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,9,Tuesday,1,0,1,49653,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,10,Tuesday,1,0,0,43858,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,11,Tuesday,1,0,0,47481,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,12,Tuesday,1,0,0,45634,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,13,Tuesday,1,0,0,46451,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,14,Tuesday,1,0,0,44996,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,15,Tuesday,1,0,0,41941,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,16,Tuesday,1,0,0,41610,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,17,Tuesday,1,0,1,41255,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,18,Tuesday,1,0,1,46461,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,19,Tuesday,1,0,1,52078,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,20,Tuesday,1,0,1,47252,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,21,Tuesday,1,0,0,45141,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,22,Tuesday,1,0,0,40592,194,53.6082,2.0052,14316.28
2024-08-27,Vikas Marg,23,Tuesday,1,0,0,38034,194,53.6082,2.0052,14316.28
2024-08-27,Africa Avenue,0,Tuesday,1,0,0,9268,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,1,Tuesday,1,0,0,6319,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,2,Tuesday,1,0,0,3982,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,3,Tuesday,1,0,0,3779,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,4,Tuesday,1,0,0,4466,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,5,Tuesday,1,0,0,7184,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,6,Tuesday,1,0,0,11191,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,7,Tuesday,1,0,1,20876,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,8,Tuesday,1,0,1,39035,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,9,Tuesday,1,0,1,48349,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,10,Tuesday,1,0,0,50713,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,11,Tuesday,1,0,0,49259,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,12,Tuesday,1,0,0,46447,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,13,Tuesday,1,0,0,42477,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,14,Tuesday,1,0,0,46599,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,15,Tuesday,1,0,0,44618,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,16,Tuesday,1,0,0,46722,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,17,Tuesday,1,0,1,41811,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,18,Tuesday,1,0,1,38755,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,19,Tuesday,1,0,1,49240,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,20,Tuesday,1,0,1,43739,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,21,Tuesday,1,0,0,32831,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,22,Tuesday,1,0,0,22413,164,48.25,3.061,8464.09
2024-08-27,Africa Avenue,23,Tuesday,1,0,0,14176,164,48.25,3.061,8464.09
2024-08-27,Sardar Patel Marg,0,Tuesday,1,0,0,21986,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,1,Tuesday,1,0,0,16761,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,2,Tuesday,1,0,0,14275,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,3,Tuesday,1,0,0,13764,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,4,Tuesday,1,0,0,19013,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,5,Tuesday,1,0,0,30111,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,6,Tuesday,1,0,0,34728,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,7,Tuesday,1,0,1,49377,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,8,Tuesday,1,0,1,62048,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,9,Tuesday,1,0,1,64770,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,10,Tuesday,1,0,0,50024,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,11,Tuesday,1,0,0,65794,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,12,Tuesday,1,0,0,64418,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,13,Tuesday,1,0,0,71342,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,14,Tuesday,1,0,0,72852,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,15,Tuesday,1,0,0,74427,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,16,Tuesday,1,0,0,68912,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,17,Tuesday,1,0,1,57587,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,18,Tuesday,1,0,1,55929,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,19,Tuesday,1,0,1,57175,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,20,Tuesday,1,0,1,63684,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,21,Tuesday,1,0,0,53623,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,22,Tuesday,1,0,0,47314,153,52.8758,1.8954,9624.01
2024-08-27,Sardar Patel Marg,23,Tuesday,1,0,0,37520,153,52.8758,1.8954,9624.01
2024-08-27,Noida Link Road,0,Tuesday,1,0,0,12313,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,1,Tuesday,1,0,0,9086,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,2,Tuesday,1,0,0,8029,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,3,Tuesday,1,0,0,6079,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,4,Tuesday,1,0,0,5524,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,5,Tuesday,1,0,0,11603,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,6,Tuesday,1,0,0,16214,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,7,Tuesday,1,0,1,21813,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,8,Tuesday,1,0,1,42234,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,9,Tuesday,1,0,1,52609,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,10,Tuesday,1,0,0,47048,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,11,Tuesday,1,0,0,43908,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,12,Tuesday,1,0,0,41328,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,13,Tuesday,1,0,0,44277,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,14,Tuesday,1,0,0,42734,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,15,Tuesday,1,0,0,42095,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,16,Tuesday,1,0,0,41493,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,17,Tuesday,1,0,1,47663,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,18,Tuesday,1,0,1,50326,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,19,Tuesday,1,0,1,52055,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,20,Tuesday,1,0,1,41454,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,21,Tuesday,1,0,0,35122,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,22,Tuesday,1,0,0,28828,114,51.8421,2.3947,6981.29
2024-08-27,Noida Link Road,23,Tuesday,1,0,0,20149,114,51.8421,2.3947,6981.29
2024-08-28,Mahatma Gandhi Marg,0,Wednesday,2,0,0,196573,1052,52.443,1.5722,62245.45
2024-08-28,Mahatma Gandhi Marg,1,Wednesday,2,0,0,139218,1052,52.443,1.5722,62245.45
2024-08-28,Mahatma Gandhi Marg,2,Wednesday,2,0,0,91094,1052,52.443,1.5722,62245.45
2024-08-28,Mahatma Gandhi Marg,3,Wednesday,2,0,0,85842,1052,52.443,1.5722,62245.45
2024-08-28,Mahatma Gandhi Marg,4,Wednesday,2,0,0,108153,1052,52.443,1.5722,62245.45
2024-08-28,Mahatma Gandhi Marg,5,Wednesday,2,0,0,145264,1052,52.443,1.5722,62245.45
2024-08-28,Mahatma Gandhi Marg,6,Wednesday,2,0,0,214044,1052,52.443,1.5722,62245.45
2024-08-28,Mahatma Gandhi Marg,7,Wednesday,2,0,1,332600,1052,52.443,1.5722,62245.45
2024-08-28,Mahatma Gandhi Marg,8,Wednesday,2,0,1,518227,1052,52.443,1.5722,62245.45
